"type","date","location"
"機車竊盜","1060530","新北市"
"機車竊盜","1060530","新北市"
"機車竊盜","1060530","新北市"
"機車竊盜","1060530","新北市"
"機車竊盜","1060530","新北市新店區"
"機車竊盜","1060530","新北市蘆洲區"
"自行車竊盜","1060530","新北市泰山區"
"自行車竊盜","1060530","新北市泰山區"
"住宅竊盜","1060531","新北市樹林區"
"機車竊盜","1060531","新北市"
"機車竊盜","1060531","新北市"
"機車竊盜","1060531","新北市"
"機車竊盜","1060531","新北市"
"機車竊盜","1060531","新北市"
"機車竊盜","1060531","新北市"
"機車竊盜","1060531","新北市"
"機車竊盜","1060531","新北市三重區"
"機車竊盜","1060531","新北市三重區"
"機車竊盜","1060531","新北市永和區"
"機車竊盜","1060531","新北市板橋區"
"機車竊盜","1060531","新北市板橋區"
"機車竊盜","1060531","新北市新店區"
"自行車竊盜","1060531","新北市鶯歌區"
"自行車竊盜","1060531","新北市鶯歌區"
"住宅竊盜","1060601","新北市土城區"
"住宅竊盜","1060601","新北市永和區"
"住宅竊盜","1060601","新北市新店區"
"機車竊盜","1060601","新北市"
"機車竊盜","1060601","新北市"
"機車竊盜","1060601","新北市"
"機車竊盜","1060601","新北市"
"機車竊盜","1060601","新北市"
"機車竊盜","1060601","新北市"
"機車竊盜","1060601","新北市板橋區"
"機車竊盜","1060602","新北市"
"機車竊盜","1060602","新北市"
"機車竊盜","1060602","新北市"
"機車竊盜","1060602","新北市板橋區"
"機車竊盜","1060602","新北市蘆洲區"
"住宅竊盜","1060603","新北市鶯歌區"
"汽車竊盜","1060603","新北市新店區"
"機車竊盜","1060603","新北市"
"機車竊盜","1060603","新北市"
"機車竊盜","1060603","新北市"
"機車竊盜","1060603","新北市"
"機車竊盜","1060603","新北市五股區"
"機車竊盜","1060603","新北市板橋區"
"機車竊盜","1060603","新北市樹林區"
